id_encuestado,edad,region,zona,medio_informacion,interes_politica,confianza_instituciones,ingreso_hogar,participacion_anterior
104508,67,Valparaíso,Urbana,Televisión,10,28,1250000,No
102013,32,Metropolitana,Rural,Prensa digital,3,10,850000,Sí
102604,49,Coquimbo,Rural,Televisión,7,47,310000,Sí
102965,53,Valparaíso,Urbana,Televisión,2,60,330000,Sí
101621,32,Biobío,Urbana,Redes sociales,10,50,930000,No
103786,76,Coquimbo,Urbana,Prensa digital,4,63,330000,No
104920,70,Coquimbo,Urbana,Redes sociales,4,82,360000,Sí
102309,64,Maule,Rural,Televisión,2,41,440000,No
104090,48,Valparaíso,Urbana,Redes sociales,8,50,520000,Sí
103705,48,O'Higgins,Urbana,Prensa digital,7,35,1330000,Sí
103292,61,Valparaíso,Urbana,Radio,5,17,800000,No
100176,47,O'Higgins,Rural,Prensa digital,5,27,740000,Sí
103879,31,O'Higgins,Urbana,Redes sociales,3,74,1030000,Sí
103469,,O'Higgins,Rural,Redes sociales,8,9,280000,Sí
102071,68,Metropolitana,Urbana,Televisión,9,27,600000,Sí
104352,69,Metropolitana,Rural,Televisión,2,10,1040000,Sí
104262,36,Metropolitana,Urbana,Redes sociales,2,55,280000,No
103329,55,Maule,Urbana,Radio,8,40,530000,Sí
101830,38,Maule,Urbana,Redes sociales,3,36,460000,Sí
101890,54,Biobío,Urbana,Redes sociales,1,15,780000,Sí
100477,32,Metropolitana,Urbana,Prensa digital,4,12,1460000,Sí
102801,67,Metropolitana,Urbana,Radio,1,64,1580000,Sí
100179,72,Metropolitana,Urbana,Televisión,7,45,320000,Sí
101565,58,Biobío,Urbana,Televisión,3,41,610000,Sí
104461,68,Metropolitana,Urbana,Televisión,10,72,1190000,Sí
102900,47,Metropolitana,Urbana,Prensa digital,6,52,910000,No
100216,42,Coquimbo,Urbana,Redes sociales,1,38,1040000,Sí
104842,66,Metropolitana,Rural,Redes sociales,2,36,320000,Sí
103902,61,Metropolitana,Urbana,Radio,6,8,460000,Sí
104397,69,Metropolitana,Urbana,Radio,9,36,440000,Sí
102431,49,Metropolitana,Urbana,Prensa digital,8,53,700000,No
100499,46,Metropolitana,Urbana,Prensa digital,10,25,700000,Sí
100523,70,O'Higgins,Urbana,Prensa digital,1,40,1280000,Sí
101351,57,Metropolitana,Rural,Televisión,7,43,610000,No
103511,74,O'Higgins,Urbana,Redes sociales,5,36,320000,Sí
102310,,Biobío,Urbana,Televisión,6,66,1370000,Sí
101966,69,Metropolitana,Urbana,Prensa digital,4,52,500000,No
100645,67,Maule,Rural,Televisión,2,65,1000000,No
103430,43,Maule,Rural,Radio,10,38,450000,Sí
101194,33,Coquimbo,Urbana,Radio,4,40,610000,Sí
104552,31,Metropolitana,Rural,Redes sociales,5,49,370000,Sí
104139,38,Maule,Urbana,Redes sociales,6,36,740000,Sí
102300,65,Metropolitana,Rural,Redes sociales,8,40,1180000,Sí
102293,32,Metropolitana,Rural,Redes sociales,2,43,570000,Sí
101013,65,Biobío,Rural,Redes sociales,2,42,670000,No
104685,30,Metropolitana,Urbana,Prensa digital,3,17,1670000,Sí
101989,72,Valparaíso,Urbana,Redes sociales,1,69,280000,No
100609,69,Metropolitana,Urbana,Redes sociales,8,53,660000,Sí
101201,43,Metropolitana,Urbana,Prensa digital,6,64,2610000,Sí
102161,47,Metropolitana,Urbana,Prensa digital,6,52,1130000,Sí
101264,32,metropolitana,Urbana,Prensa digital,10,28,520000,No
101844,59,Maule,Urbana,Prensa digital,4,32,860000,Sí
103159,42,Biobío,Urbana,Televisión,5,37,1450000,Sí
101578,43,Valparaíso,Urbana,Televisión,6,40,290000,Sí
101770,53,Biobío,Urbana,Televisión,5,39,660000,Sí
100259,63,Coquimbo,Urbana,Redes sociales,3,37,290000,Sí
103111,52,Coquimbo,Urbana,Redes sociales,9,69,4780000,No
104361,35,Metropolitana,Rural,Televisión,3,18,2430000,No
101720,68,Valparaíso,Urbana,Televisión,6,39,410000,Sí
101272,50,Metropolitana,Urbana,Redes sociales,10,59,1580000,Sí
101799,27,Valparaíso,Urbana,Televisión,4,29,760000,Sí
100060,64,Metropolitana,Urbana,Radio,4,30,670000,Sí
100758,47,Biobío,Urbana,Radio,9,59,570000,No
104745,33,Metropolitana,Rural,Prensa digital,8,73,280000,Sí
103519,67,Biobío,Urbana,Prensa digital,9,44,610000,Sí
102451,23,Metropolitana,Rural,Redes sociales,2,57,1190000,No
103634,42,Biobío,Urbana,Televisión,10,44,470000,Sí
100786,44,Metropolitana,Urbana,Prensa digital,6,37,460000,No
101829,,Metropolitana,Urbana,Televisión,9,22,770000,Sí
102867,36,Metropolitana,Urbana,Prensa digital,5,39,1490000,Sí
102791,57,Metropolitana,Rural,Televisión,2,32,860000,Sí
101741,69,Metropolitana,Urbana,Redes sociales,9,57,830000,Sí
104873,51,Biobío,Urbana,Prensa digital,4,90,1230000,Sí
101541,45,Maule,Urbana,Prensa digital,4,28,880000,No
102885,39,Biobío,Urbana,Prensa digital,2,65,520000,Sí
104609,30,Biobío,Rural,Prensa digital,1,49,490000,Sí
100587,60,Coquimbo,Urbana,Redes sociales,8,58,1060000,No
101164,19,Metropolitana,Urbana,Redes sociales,1,58,3060000,Sí
102537,53,Metropolitana,Urbana,Prensa digital,6,33,840000,Sí
104731,44,Biobío,Rural,Redes sociales,2,14,380000,Sí
103070,68,Valparaíso,Rural,Redes sociales,3,55,1730000,Sí
104850,57,Coquimbo,Urbana,Prensa digital,7,34,470000,Sí
100396,80,Metropolitana,Urbana,Radio,10,42,700000,Sí
101932,61,Biobío,Urbana,Redes sociales,4,56,450000,Sí
103211,32,Metropolitana,Rural,Redes sociales,7,74,2010000,No
102165,54,Metropolitana,Urbana,Redes sociales,5,58,520000,Sí
104583,36,Maule,Urbana,Redes sociales,7,55,1120000,Sí
100347,70,Metropolitana,Urbana,Redes sociales,3,57,2420000,Sí
101259,54,Metropolitana,Urbana,Televisión,8,73,280000,Sí
103359,66,Coquimbo,Urbana,Radio,10,7,660000,Sí
102452,59,Metropolitana,Rural,Televisión,9,69,1360000,No
104003,24,Valparaíso,Urbana,Redes sociales,4,49,430000,No
101198,,Coquimbo,Urbana,Redes sociales,2,48,620000,No
101888,18,Biobío,Urbana,Prensa digital,1,27,660000,Sí
101370,33,Metropolitana,Urbana,Televisión,5,84,690000,No
102239,47,Metropolitana,Rural,Prensa digital,2,8,1720000,Sí
104318,73,Metropolitana,Rural,Televisión,4,70,750000,No
104867,57,Metropolitana,Rural,Televisión,9,32,810000,No
104455,51, Biobío ,Urbana,Prensa digital,7,54,1040000,Sí
104394,35,Valparaíso,Urbana,Prensa digital,8,63,1060000,Sí
100446,29,Metropolitana,Urbana,Prensa digital,6,51,410000,Sí
101554,44,Valparaíso,Urbana,Prensa digital,8,63,1240000,Sí
103818,63,Metropolitana,Urbana,Redes sociales,10,26,1110000,Sí
101026,74,Coquimbo,Urbana,Prensa digital,3,65,550000,Sí
101817,72,Metropolitana,Urbana,Redes sociales,2,39,970000,No
104152,,Maule,Urbana,Prensa digital,6,54,800000,No
104151,,Metropolitana,Urbana,Redes sociales,8,65,980000,Sí
100808,38,Coquimbo,Urbana,Radio,6,26,880000,Sí
103550,52,Biobío,Rural,Televisión,7,65,620000,No
100473,30,Metropolitana,Rural,Prensa digital,3,37,1300000,No
103410,35,Metropolitana,Rural,Redes sociales,1,71,1630000,No
103217,39,Maule,Rural,Redes sociales,9,55,1260000,No
102346,36,Maule,Rural,Redes sociales,8,77,1150000,No
100904,34,Metropolitana,Rural,Radio,8,49,1020000,No
103289,65,Metropolitana,Urbana,Prensa digital,7,35,540000,No
100997,51,Metropolitana,Rural,Televisión,7,40,1190000,Sí
101138,60,Metropolitana,Urbana,Radio,3,33,1050000,No
101995,51,O'Higgins,Urbana,Radio,10,21,900000,Sí
104089,28,Metropolitana,Rural,Televisión,2,71,280000,Sí
100368,,Maule,Urbana,Prensa digital,4,36,860000,Sí
102757,43,Valparaíso,Urbana,Redes sociales,5,68,2070000,Sí
104797,56,Valparaíso,Rural,Redes sociales,9,30,280000,Sí
100295,41,Coquimbo,Rural,Redes sociales,9,54,520000,No
100862,52,Maule,Urbana,Prensa digital,3,26,1270000,Sí
101267,41,Metropolitana,Urbana,Redes sociales,9,36,1300000,No
101111,39,Metropolitana,Urbana,Prensa digital,6,67,830000,Sí
101618,66,Metropolitana,Urbana,Prensa digital,4,46,950000,Sí
100613,41,Metropolitana,Urbana,Redes sociales,2,56,660000,Sí
104146,65,Coquimbo,Urbana,Televisión,1,32,950000,No
104107,62,Biobío,Urbana,Prensa digital,1,14,1030000,Sí
102766,57,Metropolitana,Urbana,Prensa digital,10,43,400000,No
102243,34,Metropolitana,Urbana,Televisión,2,35,570000,Sí
100131,33,Valparaíso,Urbana,Redes sociales,7,39,910000,No
102850,36,Metropolitana,Urbana,Redes sociales,6,65,840000,Sí
102224,43,Coquimbo,Urbana,Televisión,1,64,2760000,Sí
101219,43,Biobío,Urbana,Televisión,7,16,4020000,Sí
103412,,Metropolitana,Urbana,Radio,6,47,440000,Sí
102367,35,Valparaíso,Rural,Radio,4,44,380000,No
103887,36,Maule,Rural,Radio,9,56,280000,No
101551,,Coquimbo,Urbana,Redes sociales,9,61,2390000,Sí
100103,63,O'Higgins,Urbana,Prensa digital,1,32,510000,Sí
102183,60,O'Higgins,Urbana,Redes sociales,7,20,800000,Sí
102820,57,O'Higgins,Rural,Televisión,2,56,530000,Sí
100333,46,Metropolitana,Rural,Radio,7,68,510000,No
104716,18,Metropolitana,Urbana,Televisión,8,43,1590000,No
104804,42,Biobío,Urbana,Redes sociales,10,17,280000,No
102853,41,Metropolitana,Urbana,Prensa digital,3,81,1420000,Sí
100694,68,Coquimbo,Rural,Redes sociales,5,35,1200000,Sí
103488,56,Metropolitana,Rural,Redes sociales,10,33,2050000,No
101639,24,Biobío,Rural,Redes sociales,1,62,400000,No
104440,40,Metropolitana,Urbana,Televisión,9,43,970000,Sí
102475,48,Valparaíso,Urbana,Televisión,1,42,2670000,No
102644,43,O'Higgins,Urbana,Redes sociales,7,57,1760000,Sí
102838,39,Metropolitana,Urbana,Radio,9,67,1310000,Sí
102749,41,Metropolitana,Urbana,Televisión,1,60,1510000,Sí
101980,41,Valparaíso,Urbana,Prensa digital,8,13,1750000,Sí
100811,70,Biobío,Rural,Televisión,2,59,620000,Sí
102403,32,Maule,Urbana,Televisión,1,47,550000,Sí
100402,34,Metropolitana,Urbana,Prensa digital,5,44,840000,Sí
101109,72,BIOBÍO,Urbana,Radio,5,63,400000,Sí
104007,30,Metropolitana,Urbana,Radio,4,71,440000,Sí
104903,55,Coquimbo,Rural,Prensa digital,4,31,430000,No
104648,61,Metropolitana,Urbana,Prensa digital,2,55,1000000,No
101222,71,O'Higgins,Urbana,Redes sociales,4,87,2060000,Sí
102780,29,Maule,Urbana,Prensa digital,6,65,1160000,Sí
102929,38,Metropolitana,Urbana,Televisión,3,50,1380000,Sí
103927,53,Metropolitana,Urbana,Redes sociales,3,32,1610000,Sí
103752,33,Valparaíso,Urbana,Redes sociales,5,70,780000,Sí
104808,43,Maule,Urbana,Redes sociales,3,44,910000,Sí
101747,72,Metropolitana,Urbana,Redes sociales,8,8,1490000,Sí
101439,65,Metropolitana,Urbana,Prensa digital,5,22,510000,Sí
100897,27,O'Higgins,Urbana,Redes sociales,9,14,360000,No
104035,42,Metropolitana,Rural,Radio,6,47,610000,No
103725,35,Biobío,Rural,Redes sociales,2,63,2370000,Sí
102188,43,Metropolitana,Urbana,Prensa digital,5,68,520000,Sí
104087,30,Maule,Urbana,Redes sociales,9,48,700000,No
104274,37,Coquimbo,Rural,Redes sociales,7,60,370000,Sí
101857,52,Valparaíso,Urbana,Radio,7,63,790000,No
102748,,Metropolitana,Urbana,Redes sociales,6,57,1210000,Sí
102017,35,Maule,Urbana,Televisión,8,25,1060000,Sí
100726,35,Metropolitana,Urbana,Redes sociales,9,23,1760000,No
101781,67,Biobío,Urbana,Televisión,4,48,1500000,No
103813,42,O'Higgins,Urbana,Televisión,2,53,980000,No
102247,55,Metropolitana,Urbana,Televisión,9,57,700000,No
100177,66,Valparaíso,Rural,Redes sociales,9,40,1320000,Sí
104257,53,Biobío,Urbana,Televisión,6,81,800000,No
103452,31,Coquimbo,Urbana,Prensa digital,6,41,510000,Sí
103545,74,Biobío,Urbana,Redes sociales,6,59,790000,Sí
102640,73,Biobío,Urbana,Prensa digital,1,55,350000,Sí
103101,41,Coquimbo,Urbana,Televisión,3,37,610000,Sí
103471,63,Biobío,Urbana,Prensa digital,3,49,490000,No
103893,36,O'Higgins,Urbana,Televisión,7,40,640000,Sí
102415,49,Valparaíso,Urbana,Prensa digital,10,41,1890000,Sí
101589,28,Maule,Urbana,Redes sociales,10,32,570000,Sí
102886,44,O'Higgins,Urbana,Redes sociales,8,52,620000,No
100104,28,Metropolitana,Urbana,Televisión,8,62,510000,Sí
100466,72,Metropolitana,Urbana,Redes sociales,1,21,660000,No
102511,,O'Higgins,Urbana,Redes sociales,6,48,1000000,Sí
102876,74,Metropolitana,Rural,Radio,4,39,1410000,Sí
103816,51,Metropolitana,Rural,Televisión,4,70,950000,No
100954,55,Valparaíso,Urbana,Prensa digital,8,77,820000,Sí
100117,33,Metropolitana,Urbana,Prensa digital,10,26,480000,Sí
104165,30,Metropolitana,Rural,Redes sociales,10,92,1160000,Sí
104160,75,Metropolitana,Rural,Televisión,9,46,1080000,Sí
103900,47,Metropolitana,Rural,Radio,2,29,880000,Sí
100147,56,Coquimbo,Urbana,Redes sociales,1,13,1190000,Sí
103202,36,Metropolitana,Urbana,Televisión,7,56,620000,No
101491,23,O'Higgins,Urbana,Televisión,5,73,3320000,No
104422,49,Maule,Urbana,Televisión,5,46,280000,Sí
104337,49,Metropolitana,Urbana,Prensa digital,9,40,550000,No
101244,47,Maule,Urbana,Redes sociales,6,70,1580000,Sí
100773,43,Metropolitana,Urbana,Redes sociales,3,51,280000,No
100437,35,Coquimbo,Rural,Radio,7,19,1110000,No
104626,50,BIOBÍO,Urbana,Redes sociales,1,64,1100000,No
104123,76,Maule,Urbana,Redes sociales,4,32,450000,Sí
104443,34,Coquimbo,Urbana,Televisión,9,45,550000,No
101868,71,Valparaíso,Urbana,Redes sociales,7,74,540000,Sí
100030,68,Metropolitana,Urbana,Radio,6,30,2300000,Sí
103477,75,Metropolitana,Urbana,Televisión,8,64,710000,No
104494,49,Metropolitana,Urbana,Prensa digital,6,7,1360000,Sí
104053,27,Biobío,Rural,Televisión,2,34,2000000,Sí
101611,38,Valparaíso,Urbana,Redes sociales,2,58,690000,Sí
101949,34,Metropolitana,Urbana,Redes sociales,1,26,650000,Sí
104675,56,Valparaíso,Urbana,Redes sociales,5,42,1620000,Sí
104877,45,Metropolitana,Urbana,Radio,10,56,690000,No
102145,32,Metropolitana,Urbana,Prensa digital,9,68,1150000,Sí
100824,28,Biobío,Urbana,Radio,10,43,430000,No
103442,47,O'Higgins,Urbana,Prensa digital,1,39,1040000,Sí
104092,31,O'Higgins,Urbana,Prensa digital,5,52,1790000,Sí
101089,48,Biobío,Urbana,Prensa digital,3,43,1580000,No
102097,57,Metropolitana,Urbana,Redes sociales,5,48,1350000,No
102228,53,Metropolitana,Rural,Televisión,2,21,280000,Sí
101183,27,Metropolitana,Rural,Redes sociales,8,13,630000,No
104529,45,Metropolitana,Urbana,Televisión,8,65,610000,No
102332,36,Metropolitana,Rural,Radio,9,69,690000,Sí
100056,32,Biobío,Urbana,Prensa digital,9,51,690000,Sí
100231,60,Coquimbo,Urbana,Radio,2,45,410000,No
101660,35,Biobío,Urbana,Redes sociales,9,63,410000,No
100588,32,Biobío,Urbana,Televisión,5,54,910000,Sí
100048,68,Metropolitana,Urbana,Radio,9,38,1360000,Sí
101633,30,O'Higgins,Urbana,Prensa digital,6,20,960000,Sí
104112,43,Metropolitana,Rural,Televisión,7,48,800000,Sí
104324,77,Metropolitana,Urbana,Radio,6,35,840000,Sí
104415,43,O'Higgins,Urbana,Televisión,2,78,2870000,Sí
101636,,Biobío,Urbana,Redes sociales,4,16,350000,Sí
104634,55,Metropolitana,Urbana,Radio,1,52,910000,No
103293,63,Biobío,Urbana,Prensa digital,8,36,800000,No
102301,27,Maule,Urbana,Televisión,8,17,800000,No
103428,48,Maule,Urbana,Radio,9,76,2210000,Sí
100930,48,O'Higgins,Urbana,Prensa digital,6,68,380000,Sí
100134,25,Coquimbo,Urbana,Redes sociales,1,65,1030000,Sí
102191,47,Coquimbo,Urbana,Prensa digital,2,18,590000,Sí
103927,53,Metropolitana,Urbana,Redes sociales,3,32,1610000,Sí
103206,47,Biobío,Rural,Radio,7,42,810000,Sí
104238,50,Metropolitana,Rural,Televisión,8,68,490000,Sí
102564,59,Metropolitana,Rural,Televisión,9,5,490000,No
100463,,Maule,Urbana,Televisión,10,21,1130000,No
100325,42,Biobío,Urbana,Televisión,7,68,1960000,No
100981,51,Valparaíso,Urbana,Prensa digital,1,64,1300000,Sí
103862,27,Metropolitana,Urbana,Prensa digital,7,79,870000,No
100599,64,Metropolitana,Urbana,Televisión,9,61,690000,Sí
101872,34,Biobío,Urbana,Televisión,3,39,1670000,No
101422,54,Metropolitana,Rural,Radio,5,64,820000,Sí
104611,31,Metropolitana,Rural,Televisión,7,67,1070000,No
100124,34,Coquimbo,Urbana,Prensa digital,7,32,2070000,Sí
100542,61,Valparaíso,Urbana,Redes sociales,10,69,310000,Sí
101074,41,Metropolitana,Rural,Redes sociales,4,44,570000,Sí
100567,,Metropolitana,Urbana,Televisión,9,53,490000,Sí
102712,34,Valparaíso,Urbana,Prensa digital,7,0,460000,Sí
101361,52,Maule,Rural,Prensa digital,7,21,760000,No
101171,52,Coquimbo,Urbana,Redes sociales,8,51,1310000,Sí
102446,24,Valparaíso,Urbana,Televisión,1,58,2160000,No
103151,37,Metropolitana,Urbana,Redes sociales,3,41,850000,Sí
100574,18,Coquimbo,Urbana,Redes sociales,3,0,2650000,No
101552,53,Valparaíso,Urbana,Redes sociales,2,63,1270000,No
100242,33,Metropolitana,Rural,Radio,3,26,2170000,No
104008,24,Biobío,Urbana,Radio,7,43,860000,No
103729,41,Metropolitana,Urbana,Radio,10,32,510000,Sí
101220,33,Metropolitana,Urbana,Televisión,10,37,1020000,Sí
102246,60,O'Higgins,Urbana,Redes sociales,10,22,1320000,Sí
101082,37,Valparaíso,Urbana,Redes sociales,9,39,490000,Sí
100837,42,O'Higgins,Urbana,Prensa digital,2,33,940000,Sí
100326,42,O'Higgins,Urbana,Redes sociales,3,33,750000,Sí
104276,56,Valparaíso,Rural,Redes sociales,4,34,880000,Sí
103633,41,Biobío,Urbana,Radio,6,68,280000,No
102652,58,Biobío,Urbana,Televisión,9,50,330000,Sí
103905,55,O'Higgins,Urbana,Redes sociales,5,45,1140000,Sí
100644,43,Coquimbo,Urbana,Radio,4,25,1630000,Sí
102707,25,Metropolitana,Urbana,Prensa digital,4,39,1130000,Sí
104531,34,Valparaíso,Urbana,Televisión,6,26,620000,Sí
104305,49,Valparaíso,Rural,Redes sociales,2,36,470000,Sí
103404,57,Valparaíso,Urbana,Radio,1,36,290000,Sí
104387,35,Coquimbo,Urbana,Prensa digital,8,78,2130000,Sí
100933,60,Valparaíso,Rural,Redes sociales,4,38,1190000,Sí
104591,45,Metropolitana,Urbana,Radio,4,2,280000,Sí
103436,65,Maule,Rural,Radio,1,34,1190000,Sí
102463,60,O'Higgins,Urbana,Redes sociales,1,7,1310000,No
102933,37,Metropolitana,Urbana,Televisión,1,56,1580000,Sí
102919,30,Valparaíso,Urbana,Redes sociales,9,41,740000,Sí
101158,41,Valparaíso,Urbana,Radio,3,53,1010000,Sí
103156,44,Metropolitana,Rural,Redes sociales,10,65,1640000,Sí
100804,60,Metropolitana,Urbana,Prensa digital,4,52,340000,Sí
103951,48,Valparaíso,Urbana,Redes sociales,8,85,770000,No
103427,38,Metropolitana,Urbana,Redes sociales,10,68,430000,No
100969,38,Metropolitana,Urbana,Televisión,10,40,2230000,No
103023,70,O'Higgins,Rural,Televisión,5,45,490000,Sí
104358,39,Maule,Urbana,Radio,8,71,330000,No
102846,29,Metropolitana,Urbana,Prensa digital,5,38,990000,Sí
102116,48,Biobío,Rural,Redes sociales,8,94,500000,Sí
102109,30,Metropolitana,Rural,Redes sociales,8,54,580000,No
102735,,Biobío,Rural,Radio,1,66,1490000,Sí
102542,31,Metropolitana,Urbana,Prensa digital,1,48,500000,Sí
100488,66,Metropolitana,Rural,Redes sociales,7,53,410000,No
104603,51,Metropolitana,Rural,Radio,5,54,290000,Sí
104870,,Metropolitana,Urbana,Redes sociales,2,17,1370000,Sí
103032,74, Valparaíso ,Urbana,Televisión,1,61,510000,No
101522,47,Metropolitana,Urbana,Radio,7,56,530000,Sí
104819,57, Metropolitana ,Rural,Televisión,6,61,2630000,No
101206,82,Biobío,Urbana,Prensa digital,2,48,570000,No
104560,59,Biobío,Urbana,Prensa digital,6,41,280000,No
104277,43,Metropolitana,Urbana,Redes sociales,9,46,780000,Sí
103770,67,Biobío,Urbana,Televisión,10,26,730000,No
100942,47,Metropolitana,Urbana,Televisión,6,52,690000,Sí
104682,40,Valparaíso,Urbana,Redes sociales,1,78,400000,Sí
101680,60,Metropolitana,Urbana,Televisión,8,21,350000,Sí
102927,38,Metropolitana,Urbana,Prensa digital,2,57,490000,Sí
104882,35,Biobío,Urbana,Redes sociales,7,52,930000,No
102242,56,Metropolitana,Urbana,Radio,2,46,590000,Sí
101791,42,Biobío,Urbana,Redes sociales,1,48,990000,Sí
101364,40,Biobío,Rural,Radio,1,63,620000,Sí
101752,38,Valparaíso,Rural,Prensa digital,4,73,790000,Sí
102779,71,Valparaíso,Urbana,Redes sociales,5,31,920000,Sí
103687,69,Biobío,Urbana,Prensa digital,6,73,470000,No
100983,45,Metropolitana,Urbana,Radio,1,34,660000,Sí
100274,73,Coquimbo,Urbana,Televisión,4,47,910000,Sí
100151,34,Metropolitana,Urbana,Televisión,6,45,950000,No
101025,52,Valparaíso,Urbana,Televisión,2,54,280000,No
104489,59,Valparaíso,Urbana,Prensa digital,7,43,780000,No
102215,18,Coquimbo,Urbana,Redes sociales,8,15,1420000,No
104886,33,Maule,Urbana,Radio,9,91,1130000,Sí
104468,72,Coquimbo,Urbana,Radio,2,18,830000,Sí
101797,39,Valparaíso,Urbana,Televisión,9,23,810000,Sí
101483,54,Metropolitana,Urbana,Radio,5,38,720000,Sí
101235,75,Coquimbo,Urbana,Radio,8,33,3050000,Sí
101239,41,Metropolitana,Rural,Redes sociales,1,35,420000,Sí
104614,44,Metropolitana,Urbana,Radio,9,54,540000,No
102932,67,Biobío,Urbana,Redes sociales,4,24,1150000,Sí
102912,39,Metropolitana,Urbana,Radio,9,26,1450000,No
101935,64,Biobío,Urbana,Radio,8,51,290000,Sí
102500,22,Coquimbo,Urbana,Televisión,4,48,750000,Sí
104817,49,Valparaíso,Urbana,Televisión,2,43,1370000,Sí
101736,43,Biobío,Urbana,Televisión,6,26,640000,Sí
102285,45,Maule,Rural,Redes sociales,7,86,910000,Sí
100586,25,Metropolitana,Urbana,Radio,4,50,1690000,No
102220,54,O'Higgins,Urbana,Radio,7,66,1620000,Sí
104379,28,O'Higgins,Urbana,Prensa digital,7,39,520000,No
